title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin
Bản án:số 561 ngày 22/05/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893651t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Ngân hàng TMCP S2
BĐ: Lưu Thanh H, Hoàng Thị Xuân T
Quyết định:
-Chấp nhận một phần kháng cáo của các đương sự của ông Nguyễn Ắt K, ông Nguyễn Quốc Bảo T3, bà Lương Thị Thủy T1, bà Nguyễn Thị S.
-Giữ nguyên một phần Bản án dân sự sơ thẩm số 988/2024/DS-ST ngày 27/9/2024 của Tòa án nhân dân Gò Vấp, Thành phố Hồ Chí Minh về:
1. Chấp nhận yêu cầu khởi kiện của nguyên đơn.
2. Hủy một phần Bản án dân sự sơ thẩm số 988/2024/DS-ST ngày 27/9/2024 của Tòa án nhân dân Gò Vấp, Thành phố Hồ Chí Minh.
3. Giao hồ sơ thụ lý số 83/DSPT ngày 13 tháng 02 năm 2025 về việc “Tranh chấp hợp đồng tín dụng, hợp đồng thế chấp tài sản” về Tòa án nhân dân quận Gò Vấp xét xử lại theo thủ tục sơ thẩm đối với phần bản án tuyên bị hủy.
4. Đình chỉ xét xử phúc thẩm yêu cầu kháng cáo của bà Nguyễn Thị H1."
Bản án:số 310 ngày 02/04/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893727t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Nguyễn Thị N
BĐ: Võ Long H
Quyết định:
1. Đình chỉ một phần kháng nghị của Viện kiểm sát nhân dân huyện Hóc Môn, chấp nhận một phần kháng nghị của Viện kiểm sát nhân dân huyện Hóc Môn về xác định quan hệ pháp luật tranh chấp
2. Không chấp nhận kháng cáo của nguyên đơn bà Nguyễn Thị N.
Giữ nguyên Bản án dân sự sơ thẩm số 705/2024/DS-ST ngày 11/9/2024 của Toà án nhân dân huyện Hóc Môn, Thành phố Hồ Chí Minh.
3. Giành quyền khởi kiện cho nguyên đơn đối với những thiệt hại do bị đơn gây ra trong một vụ kiện khác.
4. Đình chỉ yêu cầu độc lập của Ngân hàng thương mại cổ phần K đối với bà Nguyễn Thị L"
Bản án:số 472 ngày 07/05/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893756t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Lê Quang T
BĐ: Công ty TNHH T4
Quyết định:
- Chấp nhận một phần yêu cầu kháng cáo của bị đơn Công ty Trách nhiệm hữu hạn T4. 
- Sửa một phần Bản án dân sự sơ thẩm số 2168/2024/DS-ST ngày 27/9/2024 của Tòa án nhân dân quận Bình Thạnh, Thành phố Hồ Chí Minh"
Bản án:số 688 ngày 20/06/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893764t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Phan Ngọc T
BĐ: Ngân hàng thương mại cổ phần Q
Quyết định:
- Không chấp nhận yêu cầu kháng cáo của ông Phan Ngọc T.
- Giữ nguyên bản án sơ thẩm số 107/2024/DS-ST ngày 17/04/2024 của Tòa án nhân dân Quận 1, Thành phố Hồ Chí Minh."
Bản án:số 766 ngày 17/07/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893805t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Huỳnh Trung T
BĐ: Nguyễn Hồ Ngọc B
Quyết định:
- Không chấp nhận yêu cầu kháng cáo của ông Nguyễn Hồ Ngọc B.
-Giữ nguyên Bản án dân sự sơ thẩm số 38/2025/DS-ST ngày 31/03/2025 của Tòa án nhân dân Quận 7 (nay Tòa án nhân dân khu vực 6) Thành phố Hồ Chí Minh"
Bản án:số 773 ngày 18/07/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893652t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Không chấp nhận kháng cáo của bị đơn
Bản án:số 351 ngày 15/04/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893357t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Huỳnh Thị Hiếu H
BĐ: Bùi Thuý Q
Quyết định: 
- Không chấp nhận yêu cầu kháng cáo của bà Huỳnh Thị Hiếu H
- Chấp nhận một phần yêu cầu kháng cáo của bà Bùi Thúy Q
- Sửa một phần Bản án dân sự sơ thẩm số 4779/2024/DS-ST ngày 27/9/2024 của Tòa án nhân dân thành phố Thủ Đức, Thành phố Hồ Chí Minh:
1/ Chấp nhận một phần yêu cầu khởi kiện của bà Huỳnh Thị Hiếu H
2/ Không chấp nhận một phần yêu cầu khởi kiện của bà Huỳnh Thị Hiếu H với số tiền là 327.200.000 đồng."
Bản án:số 465 ngày 06/05/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893463t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Nguyễn Ngọc Ơ, Lê Thị Thuý H
BĐ: Trần Thị Kim A
Quyết định:
-Chấp nhận kháng cáo của bà Trần Thị Kim A.
-Sửa một phần Bản án dân sự sơ thẩm số 381/2024/DS-ST ngày 20/9/2024 của Tòa án nhân dân Quận 8, Thành phố Hồ Chí Minh.
1.Công nhận sự thỏa thuận của các đương sự như sau:
Nguyên đơn ông Nguyễn Ngọc Ơ, có người đại diện của nguyên đơn, luật sư  và người đại diện của bị đơn cùng thống nhất thỏa thuận như sau:
-Bị đơn bà Trần Thị Kim A thừa nhận còn nợ nguyên đơn ông Nguyễn Ngọc Ơ và bà Lê Thị Thúy H số tiền 1.000.000.000 đồng (một tỷ đồng), trong đó tiền vốn gốc là 833.981.301 đồng (Tám trăm ba mươi ba triệu, chín trăm tám mươi mốt nghìn, ba trăm lẻ một đồng) và tiền lãi là 166.018.699 đồng (theo 08 Giấy mượn tiền ngày 25/5/2022, 18/6/2022, 27/7/2022, 10/8/2022, 16/8/2022, 24/8/2022, 08/9/2022, 23/9/2022). 
-Số tiền nợ này, bị đơn bà Kim A đồng ý trả cho nguyên đơn ông Ơ, bà H với thời gian và cách trả như sau: Thời gian trả là 05 tháng tính từ ngày 06/5/2025 đến 06/10/2025, cách trả nợ:
-Từ ngày 07/5/2025 đến ngày 20/6/2025 trả 200.000.000 đồng.
-Ngày 06/8/2025 trả tiếp 200.000.000 đồng.
-Từ ngày 07/8/2025 đến ngày 06/10/2025 trả hết số tiền 600.000.000 đồng còn lại.
2. Đình chỉ một phần yêu cầu khởi kiện của Nguyên đơn ông Nguyễn Ngọc Ơ và bà Lê Thị Thúy H về việc buộc bà Trần Thị Kim A trả tiền nợ gốc 1.000.000.000 đồng (Một tỷ đồng) và tiền lãi 471.232.876 đồng (Bốn trăm bảy mươi mốt triệu, hai trăm ba mươi hai nghìn, tám trăm bảy mươi sáu đồng) trong tổng số tiền nợ gốc 1.900.000.000 đồng (Một tỷ, chín trăm triệu đồng) và 803.616.438 đồng (Tám trăm lẻ ba triệu, sáu trăm mười sáu nghìn, bốn trăm ba mươi tám đồng).
3. Không chấp nhận một phần yêu cầu khởi kiện của nguyên đơn ông Nguyễn Ngọc Ơ và bà Lê Thị Thúy H về việc buộc bà Trần Thị Kim A trả cho nguyên đơn số tiền còn lại là (số tiền Nguyên đơn yêu cầu: 900.000.000 đồng tiền gốc + 332.383.562 đồng tiền lãi) - 1.141.982.397 đồng (số tiền được chấp nhận) = 90.401.165 đồng (Chín mươi triệu, bốn trăm lẻ một nghìn, một trăm sáu mươi lăm đồng).
4. Không chấp nhận yêu cầu phản tố của bị đơn bà Trần Thị Kim A về việc buộc ông Nguyễn Ngọc Ơ và bà Lê Thị Thúy H phải trả lại cho bà Trần Thị Kim A số tiền 183.054.000 đồng (Một trăm tám mươi ba triệu, năm mươi bốn nghìn đồng) là số tiền lãi mà bị đơn đã thanh toán cho nguyên đơn sau khi đã điều chỉnh lại lãi suất 20%/năm theo quy định pháp luật."
Bản án:số 253 ngày 25/03/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893494t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Nguyễn Tiến Đ
BĐ: Khuất Bá N
Quyết định:
- Không chấp nhận yêu cầu kháng cáo của bị đơn Khuất Bá N.
- Giữ nguyên Bản án dân sự sơ thẩm số 4537/2024/DS-ST ngày 23/9/2024 của Tòa án nhân dân thành phố Thủ Đức, Thành phố Hồ Chí Minh:
1. Chấp nhận toàn bộ yêu cầu của nguyên đơn: Buộc bị đơn ông Khuất Bá N có trách nhiệm trả cho nguyên đơn ông Nguyễn Tiến Đ số tiền nợ gốc 600.000.000 đồng (sáu trăm triệu đồng) và tiền lãi suất 356.054.794 đồng (ba trăm năm mươi sáu triệu không trăm năm mươi bốn nghìn bảy trăm chín mươi bốn đồng), tổng cộng 956.054.794 đồng (chín trăm năm mươi sáu triệu không trăm năm mươi bốn nghìn bảy trăm chín mươi bốn đồng). 
Kể từ ngày 24/9/2024 nếu người phải thi hành án chưa trả số tiền nêu trên, thì người phải thi hành án còn phải trả tiền lãi của số tiền nợ chậm trả theo mức lãi suất thỏa thuận tại giấy vay tiền ngày 05/4/2021, mức lãi suất 1%/tháng tương ứng với thời gian chậm trả tại thời điểm thanh toán."
Bản án:số 710 ngày 26/06/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1893522t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Không chấp nhận yêu cầu kháng cáo, Sửa một phần Bản án dân sự sơ thẩm"
Bản án:số 579/2025/DS-PT ngày 26/05/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1892938t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp đất đai,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Bà Đặng H được quyền mở lối đi từ nhà, đất địa chỉ 21/6F, ấp Đ 1, xã BĐ, huyện H, Thành phố Hồ Chí Minh đến đường Đông Lân 10C, qua lối đi chung của các bất động sản liền kề của ông Nguyễn T, bà Nguyễn Đ và bà Trịnh Thị H tại vị trí (1) Bản đồ hiện trạng vị trí số hợp đồng 122/HĐĐĐ/TV/HM do Công ty TNHH Tư vấn và Thiết kế xây dựng Đo đạc Thành Vinh lập ngày 28/07/2022.
Ông Nguyễn T, bà Nguyễn Đ và bà Thái L có nghĩa vụ đập bỏ bức tường trước căn nhà 21/6F, ấp Đ 1, xã BĐ, huyện H; tháo dỡ cửa rào và các công trình kiến trúc, bảo đảm cho bà Đặng H sử dụng lối đi chung.
Bà Đặng H có nghĩa vụ đền bù giá trị lối đi cho các chủ bất động sản liền kề. Cụ thể: Đền bù cho ông Nguyễn T, bà Nguyễn Đ và bà Thái L mỗi người 72.807.000 (bảy mươi hai triệu, tám trăm lẻ bảy ngàn) đồng."
Bản án:số 17/2025/HC-PT ngày 02/06/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1892957t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng thuế, thu thuế, truy thu thuế",Phúc thẩm,Không,Hành chính,0,"Thông tin về vụ án:Bác yêu cầu khởi kiện của người khởi kiện Công ty TNHH Dịch vụ - Thương mại Đ yêu cầu Tòa án hủy Thông báo số 5550/TB-CCTBT ngày 20/5/2021 về việc người nộp thuế không hoạt động tại địa chỉ đã đăng ký của Chi cục Thuế quận B, Thành phố Hồ Chí Minh."
Bản án:số 700/2025/DS-PT ngày 24/06/2025 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1892962t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:- Không chấp nhận yêu cầu của ông Phạm Đ về việc Hủy hợp đồng chuyển nhượng một phần quyền sử dụng đất lập ngày 05/02/2018 tại Văn phòng công chứng Đ (hủy phần của ông Đ trong hợp đồng) lập lại hợp đồng mới có diện tích chuyển nhượng thay đổi trong phần của ông Đ, theo đó ông Đ chỉ bán cho ông S 68,51m2 và chấm dứt thỏa thuận hợp đồng đặt cọc lập ngày 11/01/2018 vì ông S vi phạm hợp đồng, số tiền đặt cọc 142.857.000 đồng thuộc về ông Đ theo thỏa thuận xử lý tiền đặt cọc.
- Không chấp nhận yêu cầu của ông Phạm Đ về việc buộc ông S bồi thường cho ông Đ 217.060.000 đồng; buộc ông S trả lại phần đất có diện tích 148,55m2 cho ông Bằng, đơn giá 10.000.000 đồng/m2 tương đương với số tiền 1.485.500.000 đồng, vị trí trên thửa 47-1 mặt tiền hướng ra đường, ông Đ trả lại cho ông S 1.485.500.000 đồng; thời điểm ký lại hợp đồng là lúc ông Đ sẽ trả tiền cho ông S và buộc ông S trả tiền chi phí đi lại, giấy tờ, thời gian mất việc cho ông Đ khi đi chứng thực tài liệu, chứng từ và khi tham gia vụ kiện là 1.000.000 đồng."
Bản án:số 1040/2024/DS-PT ngày 17/12/2024 của TAND TP. Hồ Chí Minh(05.09.2025),https://congbobanan.toaan.gov.vn/2ta1892963t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Chấp nhận một phần yêu cầu của nguyên đơn ông Liêu Q: 
Buộc bị đơn Công ty TNHH Nhà Hàng Chay Đ phải có nghĩa vụ trả cho nguyên đơn ông Liêu Q số tiền nợ gốc chưa trả 1.635.000.000 (Một tỷ, sáu trăm ba mươi lăm triệu) đồng và lãi nợ quá hạn 485.024.932 (Bốn trăm tám mươi lăm triệu, không trăm hai mươi bốn nghìn, chín trăm ba mươi hai) đồng. Tổng cộng 2.120.024.932 (Hai tỷ, một trăm hai mươi triệu, không trăm hai mươi bốn nghìn, chín trăm ba mươi hai) đồng."
Quyết định:số 686 ngày 20/06/2025 của TAND TP. Hồ Chí Minh(04.09.2025),https://congbobanan.toaan.gov.vn/2ta1892545t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:NĐ: Nguyễn Văn L
BĐ: 1. Ông Võ Thành T1
2. Phạm Thị Ngọc T
Quyết định:
1. Đình chỉ xét xử phúc thẩm vụ án dân sự thụ lý số 475/2025/TLPT-DS ngày 13/5/2025 về việc “Tranh chấp hợp đồng vay tài sản”
2. Bản án dân sự sơ thẩm số 175/2025/DS-ST ngày 03/4/2025 của Tòa án nhân dân huyện Củ Chi, Thành phố Hồ Chí Minh có hiệu lực pháp luật kể từ ngày ra quyết định này.
3. Về án phí dân sự phúc thẩm: Bà Phạm Thị Ngọc T phải chịu 150.000 đồng án phí phúc thẩm, được trừ vào số tiền tạm ứng đã nộp theo Biên lai thu tiền án phí, lệ phí Tòa án số 0064222 ngày 15/4/2025 của Chi cục thi hành án huyện C, Thành phố Hồ Chí Minh. 
Bà Phạm Thị Ngọc T được nhận lại 150.000 đồng theo Biên lai thu tiền án phí, lệ phí Tòa án số 0064222 ngày 15/4/2025 của Chi cục thi hành án huyện C, Thành phố Hồ Chí Minh.
Thi hành án tại cơ quan có thẩm quyền.
4. Quyết định đình chỉ xét xử phúc thẩm vụ án có hiệu lực thi hành án."
Bản án:số 1027 ngày 28/08/2025 của TAND TP. Hồ Chí Minh(04.09.2025),https://congbobanan.toaan.gov.vn/2ta1891979t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp hợp đồng ủy quyền, hợp đồng chuyển nhượng quyền sử dụng đất"
Bản án:số 910/2025/DS-PT ngày 14/08/2025 của TAND TP. Hồ Chí Minh(03.09.2025),https://congbobanan.toaan.gov.vn/2ta1889677t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển đổi quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Ông H được mẹ là bà Lê Thị Thu T2 tặng cho thửa đất số 2201 diện tích 908,7m2 và đã được cấp giấy chứng nhận quyền sử dụng đất. Trong khi đó, ông N cho rằng từ năm 2005 có thỏa thuận chuyển đổi đất với vợ chồng bà T2 – ông T3 nên đã sử dụng đất để xây dựng, trồng trọt. Tòa án xác định việc thỏa thuận chuyển đổi đất giữa ông N và vợ chồng bà T2 chỉ bằng lời nói, không lập văn bản, không đăng ký, vi phạm quy định pháp luật nên không có giá trị pháp lý. Hợp đồng tặng cho giữa bà T2 và ông H được công chứng và đăng ký hợp pháp, phát sinh hiệu lực pháp luật. Do vậy, ông N và bà T phải trả lại đất cho ông H. Tuy nhiên, xét ông N đã bỏ công sức xây dựng và trồng cây trên đất, Tòa buộc ông H phải thanh toán cho ông N tương ứng giá trị nhà, công trình, cây trồng trên đất. Sau khi thanh toán, ông H được quyền sở hữu toàn bộ tài sản trên đất và toàn quyền sử dụng diện tích đất tranh chấp."
Bản án:số 401 ngày 29/07/2025 của TAND TP. Hồ Chí Minh(03.09.2025),https://congbobanan.toaan.gov.vn/2ta1889469t1cvn/chi-tiet-ban-an,"Hà Thị H - Bị truy tố tội  tham ô tài sản 
                     (điều 353 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Tham ô tài sản
